Date,Mean_Price,Median_Price,Std_Dev,Min_Price,Max_Price,CI_Lower,CI_Upper,Model_Count,Up_Votes,Down_Votes,Neutral_Votes,Direction,Confidence,Signal,Daily_Return,Cumulative_Return
2025-03-25 20:25:00,221.66565329424108,221.66385288651298,0.05660167346281036,221.59829551757008,221.7366118863682,221.55471401425396,221.7765925742282,4,1,3,0,DOWN,0.75,SELL,-0.0001315710654207214,0.0006123527995833822
2025-03-25 20:30:00,221.7128887367196,221.669998435808,0.1354157449759409,221.60171956257287,221.90983851268942,221.44747387656676,221.97830359687245,4,2,2,0,NEUTRAL,0.0,HOLD,0.00021309319588547204,0.0008255764836839763
2025-03-25 20:35:00,221.66609520416324,221.67436817655232,0.04582695370888038,221.6048966943703,221.7107477691781,221.57627437489384,221.75591603343264,4,0,4,0,DOWN,1.0,SELL,-0.00021105463386894563,0.0006143476080724408
2025-03-25 20:40:00,221.66499021367855,221.67767811125512,0.042172534458092076,221.60757590727295,221.69702872493104,221.5823320461407,221.7476483812164,4,2,2,0,NEUTRAL,0.0,HOLD,-4.984932331142389e-06,0.0006093596132601409
2025-03-25 20:45:00,221.69159594952913,221.67938044445364,0.08059858797061686,221.6089959992442,221.798626909965,221.5336227171067,221.84956918195155,4,2,2,0,NEUTRAL,0.0,HOLD,0.00012002678377376341,0.0007294595365083811
2025-03-25 20:50:00,221.6875050140823,221.6809318374741,0.07151913521843709,221.6103042299843,221.7778521513966,221.54732750905416,221.82768251911043,4,2,2,0,NEUTRAL,0.0,HOLD,-1.8453272571328228e-05,0.0007109928030213375
2025-03-25 20:55:00,221.69777958878078,221.68174689687675,0.08889087620621552,221.61037380221345,221.8172507591562,221.5235534714166,221.87200570614496,4,2,2,0,NEUTRAL,0.0,HOLD,4.634710782558393e-05,0.0007573728633072374
2025-03-25 21:00:00,221.7993083459868,221.70807547017037,0.24708217057111034,221.6108157904927,222.07903377729727,221.3150272916674,222.28358940030617,3,2,1,0,UP,0.6666666666666666,BUY,0.00045796018974275654,0.0012156798996700857
2025-03-25 21:05:00,221.6653104872715,221.67615697869425,0.049685089323554796,221.6110981718933,221.7086763112269,221.56792771219733,221.7626932623457,3,0,3,0,DOWN,1.0,SELL,-0.0006041401107809152,0.0006108053478999231
2025-03-25 21:10:00,221.71006085259967,221.70905748996168,0.09927718225752527,221.6112891544831,221.80983591335422,221.51547757537492,221.90464412982442,3,2,1,0,UP,0.6666666666666666,BUY,0.00020188258248343693,0.0008128112413443578
2025-03-25 21:15:00,221.70589075108424,221.70929814941712,0.09281249620540057,221.61142147813462,221.79695262570104,221.52397825852165,221.88780324364683,3,1,2,0,DOWN,0.6666666666666666,SELL,-1.8808805966608055e-05,0.0007939871473687798
2025-03-25 21:20:00,221.69282311655525,221.70944512935299,0.07440501684343881,221.61151287694545,221.75751134336736,221.5469892835421,221.8386569495684,3,2,1,0,UP,0.6666666666666666,BUY,-5.8941305008719524e-05,0.0007349990437213183
2025-03-25 21:25:00,221.6880155865972,221.70954042403673,0.06826778606572628,221.6115797208519,221.74292661490298,221.55421072590838,221.82182044728603,3,2,1,0,UP,0.6666666666666666,BUY,-2.1685546200633787e-05,0.0007132975586650048
2025-03-25 21:30:00,221.64376834494385,221.61162473817663,0.05701727679006554,221.61008011154541,221.7096001851095,221.53201448243533,221.75552220745237,3,1,2,0,DOWN,0.6666666666666666,SELL,-0.00019959239355482605,0.00051356279634307
2025-03-25 21:35:00,221.77481707688017,221.70963894904864,0.20372583119296558,221.61165611388782,222.00315616770413,221.37551444774195,222.1741197060184,3,2,1,0,UP,0.6666666666666666,BUY,0.0005912583643332692,0.0011051248089755106
2025-03-25 21:40:00,221.70206598247123,221.70966479167473,0.08683834724798885,221.6116779404695,221.78485521526937,221.53186282186516,221.8722691430773,3,1,2,0,DOWN,0.6666666666666666,SELL,-0.0003280403761249939,0.0007767219072924991
2025-03-25 21:45:00,221.780975759967,221.70967932815194,0.2140306351844122,221.6116929462444,222.0215550055047,221.36147571500555,222.20047580492843,3,2,1,0,UP,0.6666666666666666,BUY,0.0003559271184330193,0.001132925482115743
2025-03-25 21:50:00,221.7112774968443,221.70969063430078,0.10037920466906768,221.61170113121256,221.8124407250195,221.51453425569292,221.90802073799568,3,1,2,0,DOWN,0.6666666666666666,SELL,-0.00031426619386021315,0.0008183032480761909
2025-03-25 21:55:00,221.75385017400478,221.70969709495733,0.16861042193090406,221.6117093161807,221.94014411087633,221.4233737470202,222.08432660098936,3,1,2,0,DOWN,0.6666666666666666,SELL,0.00019201854610706448,0.0010104789235831912
2025-03-26 00:00:00,221.08694819418344,223.42357041777456,6.837515422011764,209.147682703535,226.5442709759765,207.68541796704037,234.4884784213265,5,4,1,0,UP,0.8,BUY,-0.0030073975234163886,-0.0019999575116453894
2025-03-27 00:00:00,222.70121276955166,224.94865278212276,8.631775670424581,208.08052958032528,230.91017400982952,205.78293245551947,239.61949308358385,5,4,1,0,UP,0.8,BUY,0.007301491963018991,0.005286931777676029
2025-03-28 00:00:00,223.8405799667763,225.90764994673606,9.947766130672699,207.34854654937504,234.03513790358863,204.3429583506578,243.33820158289478,5,4,1,0,UP,0.8,BUY,0.005116124798133059,0.010430105178582894
2025-03-29 00:00:00,224.26668620605392,225.6898736053964,10.733015116205749,206.88578194990387,235.93849819920956,203.22997657829066,245.30339583381718,5,4,1,0,UP,0.8,BUY,0.0019036147929070157,0.012353574873999351
2025-03-30 00:00:00,224.50287298904377,225.86518682468474,11.165971092,206.6211197288132,236.92776870494745,202.61756964872376,246.38817632936377,5,3,2,0,UP,0.6,BUY,0.0010531514376275197,0.0134197364967652
2025-03-31 00:00:00,224.67009312972564,226.54098645192798,11.38995754664784,206.46669305951784,237.33965049534996,202.34577633829588,246.9944099211554,5,3,2,0,UP,0.6,BUY,0.0007448463284924767,0.014174578466716659
2025-04-01 00:00:00,224.5717668944256,226.3605726927423,11.47009435812733,206.38168159555153,237.43324698636553,202.09038195249602,247.05315183635517,5,3,2,0,UP,0.6,BUY,-0.00043764719162364685,0.013730727810634447
2025-04-02 00:00:00,224.35941342508767,226.0367487250185,11.550609972461004,206.22728585076104,237.37590463651694,201.7202178790641,246.99860897111122,5,3,2,0,UP,0.6,BUY,-0.0009455929045513178,0.01277215122729114
2025-04-03 00:00:00,224.31574957919594,226.41537098941026,11.636255231922984,206.1206169251974,237.26280908944875,201.50868932462689,247.122809833765,5,3,2,0,UP,0.6,BUY,-0.00019461561797273763,0.012575049949214323
2025-04-04 00:00:00,224.22526732646983,226.15697096540637,11.666890351704845,206.0622005354439,237.14215101539997,201.35816223712834,247.09237241581133,5,3,2,0,UP,0.6,BUY,-0.00040337003931223414,0.012166607511509886
2025-04-05 00:00:00,224.22047959253777,226.20841763428996,11.711257117424548,206.0111235615197,237.03479379116908,201.26641564238565,247.1745435426899,5,3,2,0,UP,0.6,BUY,-2.135233905231626e-05,0.012144995386928814
2025-04-06 00:00:00,224.35856967749146,226.4674555935858,11.727635521910528,206.03506943647955,236.94745682417457,201.37240405454682,247.3447353004361,5,3,2,0,UP,0.6,BUY,0.0006158674051748303,0.012768342498898244
2025-04-07 00:00:00,224.32150930051708,225.8285618956411,11.702783439448721,206.0537066047651,236.87992039234877,201.38405375919757,247.2589648418366,5,3,2,0,UP,0.6,BUY,-0.00016518369245999143,0.012601049684477728
2025-04-08 00:00:00,206.06857098345304,206.06857098345304,,206.06857098345304,206.06857098345304,,,1,0,1,0,DOWN,1.0,SELL,-0.08136954130694218,-0.06979383325527644
2025-04-09 00:00:00,206.111896214816,206.111896214816,,206.111896214816,206.111896214816,,,1,1,0,0,UP,1.0,BUY,0.00021024667253333185,-0.06959826050394835
2025-04-10 00:00:00,206.11291672347764,206.11291672347764,,206.11291672347764,206.11291672347764,,,1,1,0,0,UP,1.0,BUY,4.9512361022241436e-06,-0.06959365386526617
2025-04-11 00:00:00,206.11284456629957,206.11284456629957,,206.11284456629957,206.11284456629957,,,1,0,1,0,DOWN,1.0,SELL,-3.5008566767746885e-07,-0.06959397958719316
2025-04-12 00:00:00,206.11281364179465,206.11281364179465,,206.11281364179465,206.11281364179465,,,1,0,1,0,DOWN,1.0,SELL,-1.500367674545089e-07,-0.06959411918230485
2025-04-13 00:00:00,206.11282394996297,206.11282394996297,,206.11282394996297,206.11282394996297,,,1,1,0,0,UP,1.0,BUY,5.0012263441701066e-08,-0.0695940726506008
2025-04-14 00:00:00,206.11284456629957,206.11284456629957,,206.11284456629957,206.11284456629957,,,1,1,0,0,UP,1.0,BUY,1.0002452155433161e-07,-0.06959397958719316
2025-04-15 00:00:00,206.11285487446784,206.11285487446784,,206.11285487446784,206.11285487446784,,,1,1,0,0,UP,1.0,BUY,5.0012255670139893e-08,-0.06959393305548933
2025-04-16 00:00:00,206.11288579897274,206.11288579897274,,206.11288579897274,206.11288579897274,,,1,1,0,0,UP,1.0,BUY,1.5003675990499232e-07,-0.06959379346037775
2025-04-17 00:00:00,206.11287549080444,206.11287549080444,,206.11287549080444,206.11287549080444,,,1,0,1,0,DOWN,1.0,SELL,-5.0012245789154974e-08,-0.06959383999208169
2025-04-18 00:00:00,206.11289610714104,206.11289610714104,,206.11289610714104,206.11289610714104,,,1,1,0,0,UP,1.0,BUY,1.0002449646329126e-07,-0.06959374692867393
2025-04-19 00:00:00,206.11289610714104,206.11289610714104,,206.11289610714104,206.11289610714104,,,1,0,0,1,NEUTRAL,1.0,HOLD,0.0,-0.06959374692867393
